Hour,Apparent,Temperature
14,23.76111111,23.76111111
15,24.95,24.95
16,23.88888889,23.88888889
17,23.87777778,23.87777778
18,22.75,22.75
19,17.77777778,17.77777778
20,16.55555556,16.55555556
21,15,15
22,15.05,15.05
23,16.64444444,16.64444444
0,14.9,14.9
1,16.01111111,16.01111111
2,15.13333333,15.13333333
3,13.88888889,13.88888889
4,13.88888889,13.88888889
5,13.50555556,13.50555556
6,13.88888889,13.88888889
7,14.95,14.95
8,17.06111111,17.06111111
9,19.9,19.9
10,22.17222222,22.17222222
11,23.87777778,23.87777778
12,26.01111111,26.01111111
13,27.4,27.17222222
14,27.54444444,27.71111111
15,27.45555556,27.75
16,27.48333333,27.77777778
17,27.41111111,27.77222222
18,25,25
19,23.88888889,23.88888889
20,22.75555556,22.75555556
21,22.17222222,22.17222222
22,22.17222222,22.17222222
23,21.25555556,21.25555556
0,21.11111111,21.11111111
1,21.11111111,21.11111111
2,20.57777778,20.57777778
3,18.93888889,18.93888889
4,18.88888889,18.88888889
5,18.47777778,18.47777778
6,17.15555556,17.15555556
7,17.62222222,17.62222222
8,19.02777778,19.02777778
9,22.08333333,22.08333333
10,23.83888889,23.83888889
11,25.13333333,25.13333333
12,28.10555556,27.75555556
13,28.76111111,28.83888889
14,29.23888889,29.85
15,29.32777778,29.88333333
16,29.67777778,29.95
17,28.75555556,28.97222222
18,27.75555556,27.23888889
19,25.99444444,25.99444444
20,24.77777778,24.77777778
21,22.75555556,22.75555556
22,22.77777778,22.77777778
23,21.14444444,21.14444444
0,20.07222222,20.07222222
1,19.47222222,19.47222222
2,19.55555556,19.55555556
3,18.35555556,18.35555556
4,18.26666667,18.26666667
5,17.84444444,17.84444444
6,17.61666667,17.61666667
7,17.66666667,17.66666667
8,19.91666667,19.91666667
9,22.11111111,22.11111111
10,23.89444444,23.89444444
11,26.22222222,26.22222222
12,27.9,27.75555556
13,27.97777778,27.87222222
14,29.90555556,30.05555556
15,30.73333333,31.01666667
16,31.1,30.98888889
17,31.1,30.86666667
18,28.52777778,27.87222222
19,26.18333333,26.18333333
20,26.08888889,26.08888889
21,23.85,23.85
22,22.78888889,22.78888889
23,21.86111111,21.86111111
0,21.73333333,21.73333333
1,21.20555556,21.20555556
2,20.80555556,20.80555556
3,20.55555556,20.55555556
4,20.46666667,20.46666667
5,19.56111111,19.56111111
6,18.88888889,18.88888889
7,19.88333333,19.88333333
8,22.19444444,22.19444444
9,23.87777778,23.87777778
10,27.82777778,27.11111111
11,30.20555556,29.80555556
12,32.56666667,32.01111111
13,33.38888889,32.77777778
14,34.72222222,35.15555556
15,35.37777778,35.85555556
16,35.47222222,35.95
17,33.86111111,34.71666667
18,32.15,32.15
19,27.77777778,27.33333333
20,27.50555556,27.31666667
21,24.81666667,24.81666667
22,25.21111111,25.21111111
23,24.37777778,24.37777778
0,22.98888889,22.98888889
1,22.04444444,22.04444444
2,20.25,20.25
3,19.91666667,19.91666667
4,18.75,18.75
5,17.25555556,17.25555556
6,15.13333333,15.13333333
7,16.18333333,16.18333333
8,21.05,21.05
9,23.9,23.9
10,26.11666667,26.11666667
11,30.51666667,29.65555556
12,32.15555556,30.97222222
13,33.45,32.66666667
14,34.77777778,34.73888889
15,35.37222222,35.81111111
16,35.01111111,35.83333333
17,34.35555556,34.91666667
18,32.11111111,32.45
19,27.77222222,27.54444444
20,26.06666667,26.06666667
21,22.75555556,22.75555556
22,22.71111111,22.71111111
23,21.53888889,21.53888889
0,21.13333333,21.13333333
1,18.58333333,18.58333333
2,20.61111111,20.61111111
3,19.44444444,19.44444444
4,18.42777778,18.42777778
5,18.14444444,18.14444444
6,17.24444444,17.24444444
7,17.75555556,17.75555556
8,20.62777778,20.62777778
9,22.64444444,22.64444444
10,24.84444444,24.84444444
11,27.20555556,26.91111111
12,28.67222222,28.40555556
13,30.15555556,29.70555556
14,31.83333333,31.55555556
15,31.57222222,30.88333333
16,29.31666667,28.82222222
17,28.82777778,28.12222222
18,27.95,27.12777778
19,24.86111111,24.86111111
20,23.86666667,23.86666667
21,22.56666667,22.56666667
22,22.5,22.5
23,21.06666667,21.06666667
0,20.54444444,20.54444444
1,20.03333333,20.03333333
2,19.55,19.55
3,18.43888889,18.43888889
4,18.41666667,18.41666667
5,18.48333333,18.48333333
6,17.27777778,17.27777778
7,18.85555556,18.85555556
8,22.6,22.6
9,24.88333333,24.88333333
10,27.37222222,27.10555556
11,28.61111111,28.71666667
12,29.91666667,29.81666667
13,29.99444444,29.90555556
14,31.06111111,31.05
15,32.05555556,32.03888889
16,32.04444444,32.01111111
17,31.31111111,30.99444444
18,30.31666667,29.88333333
19,27.81111111,27.10555556
20,24.2,24.2
21,22.8,22.8
22,22.63333333,22.63333333
23,22.05,22.05
0,20.37222222,20.37222222
1,19.28333333,19.28333333
2,18.35,18.35
3,17.73333333,17.73333333
4,18.24444444,18.24444444
5,17.75,17.75
6,17.15,17.15
7,17.63888889,17.63888889
8,17.73333333,17.73333333
9,17.2,17.2
10,17.73333333,17.73333333
11,18.86111111,18.86111111
12,21.09444444,21.09444444
13,21.16111111,21.16111111
14,22.08333333,22.08333333
15,22.15555556,22.15555556
16,21.16111111,21.16111111
17,21.13888889,21.13888889
18,21.06666667,21.06666667
19,20,20
20,19.01111111,19.01111111
21,18.79444444,18.79444444
22,17.73333333,17.73333333
23,16.02222222,16.02222222
0,15.6,15.6
1,15.51111111,15.51111111
2,15.54444444,15.54444444
3,15.3,15.3
4,14.7,14.7
5,13.3,13.3
6,12.05555556,12.05555556
7,12.08333333,12.08333333
8,12.78333333,12.78333333
9,13.86666667,13.86666667
10,16.11111111,16.11111111
11,17.83888889,17.83888889
12,18.81666667,18.81666667
13,19.90555556,19.90555556
14,21.13333333,21.13333333
15,21.03888889,21.03888889
16,20.04444444,20.04444444
17,21.06666667,21.06666667
18,18.86111111,18.86111111
19,16.06111111,16.06111111
20,13.12777778,13.12777778
21,12.57222222,12.57222222
22,11.46111111,11.46111111
23,10.71111111,10.71111111
0,9.488888889,9.488888889
1,8.794444444,8.794444444
2,8.322222222,9.027777778
3,7.711111111,7.711111111
4,5.655555556,7.688888889
5,6.566666667,7.377777778
6,7.138888889,7.138888889
7,7.694444444,7.694444444
8,11.82777778,11.82777778
9,14.8,14.8
10,17.75555556,17.75555556
11,20.02222222,20.02222222
12,21.06111111,21.06111111
13,21.06111111,21.06111111
14,21.14444444,21.14444444
15,22.22222222,22.22222222
16,22.66111111,22.66111111
17,22.61666667,22.61666667
18,22.08333333,22.08333333
19,19.72777778,19.72777778
20,18.5,18.5
21,17.31666667,17.31666667
22,16.86111111,16.86111111
23,15.95,15.95
0,15.30555556,15.30555556
1,14.26111111,14.26111111
2,14.45,14.45
3,15.32777778,15.32777778
4,14.86666667,14.86666667
5,13.83888889,13.83888889
6,12.69444444,12.69444444
7,14.77777778,14.77777778
8,16.75,16.75
9,18.71111111,18.71111111
10,22.01666667,22.01666667
11,22.79444444,22.79444444
12,24.86111111,24.86111111
13,25.90555556,25.90555556
14,27.03333333,27.00555556
15,27,27.08333333
16,27.36666667,27.61666667
17,26.94444444,27.11666667
18,24.83333333,24.83333333
19,20.99444444,20.99444444
20,20.03333333,20.03333333
21,19.78888889,19.78888889
22,19.32777778,19.32777778
23,16.5,16.5
0,16.25,16.25
1,15.67222222,15.67222222
2,15.62777778,15.62777778
3,15.88333333,15.88333333
4,14.28333333,14.28333333
5,13.55,13.55
6,12.73333333,12.73333333
7,14.77222222,14.77222222
8,16.64444444,16.64444444
9,18.68888889,18.68888889
10,21.93333333,21.93333333
11,23.46666667,23.46666667
12,25.75,25.75
13,25.91111111,25.91111111
14,27.21111111,27.08888889
15,26.07222222,26.07222222
16,27.18333333,27.11111111
17,26.02777778,26.02777778
18,23.79444444,23.79444444
19,22.15555556,22.15555556
20,22.07222222,22.07222222
21,20.91111111,20.91111111
22,19.84444444,19.84444444
23,19.34444444,19.34444444
0,18.85,18.85
1,18.77777778,18.77777778
2,17.48888889,17.48888889
3,16.65,16.65
4,15.60555556,15.60555556
5,14.55,14.55
6,14.03333333,14.03333333
7,15.05555556,15.05555556
8,15.91666667,15.91666667
9,16.09444444,16.09444444
10,16.09444444,16.09444444
11,16.10555556,16.10555556
12,17.2,17.2
13,17.2,17.2
14,17.29444444,17.29444444
15,17.76111111,17.76111111
16,17.66666667,17.66666667
17,17.14444444,17.14444444
18,17.06666667,17.06666667
19,16.04444444,16.04444444
20,15.91666667,15.91666667
21,15.97222222,15.97222222
22,15.46666667,15.46666667
23,14.92777778,14.92777778
0,14.42222222,14.42222222
1,14.42222222,14.42222222
2,14.42777778,14.42777778
3,14.42222222,14.42222222
4,14.42222222,14.42222222
5,13.94444444,13.94444444
6,13.91666667,13.91666667
7,13.91666667,13.91666667
8,13.99444444,13.99444444
9,13.93888889,13.93888889
10,14.95555556,14.95555556
11,15.96111111,15.96111111
12,15.97222222,15.97222222
13,15.99444444,15.99444444
14,17.33888889,17.33888889
15,17.01666667,17.01666667
16,15.99444444,15.99444444
17,15.98888889,15.98888889
18,15.95,15.95
19,14.86111111,14.86111111
20,14.97777778,14.97777778
21,14.90555556,14.90555556
22,14.88333333,14.88333333
23,14.35555556,14.35555556
0,14.32777778,14.32777778
1,14.32777778,14.32777778
2,14.26666667,14.26666667
3,13.81666667,13.81666667
4,13.81666667,13.81666667
5,13.82777778,13.82777778
6,13.81666667,13.81666667
7,13.79444444,13.79444444
8,13.76111111,13.76111111
9,14.86111111,14.86111111
10,15.95555556,15.95555556
11,16.06666667,16.06666667
12,17.17777778,17.17777778
13,17.71111111,17.71111111
14,17.65555556,17.65555556
15,17.71111111,17.71111111
16,17.17777778,17.17777778
17,17.04444444,17.04444444
18,16.01666667,16.01666667
19,14.97777778,14.97777778
20,14.95,14.95
21,13.88888889,13.88888889
22,14.35,14.35
23,13.81666667,13.81666667
0,13.81666667,13.81666667
1,13.31111111,13.31111111
2,13.29444444,13.29444444
3,13.28888889,13.28888889
4,13.26666667,13.26666667
5,12.74444444,12.74444444
6,12.73333333,12.73333333
7,12.71111111,12.71111111
8,12.17777778,12.17777778
9,12.26666667,12.26666667
10,12.33888889,12.33888889
11,12.76111111,12.76111111
12,12.89444444,12.89444444
13,12.40555556,12.40555556
14,11.50555556,11.50555556
15,12.33333333,12.33333333
16,12.31666667,12.31666667
17,11.4,11.4
18,11.25,11.25
19,12.75555556,12.75555556
20,12.55,12.55
21,12.73333333,12.73333333
22,12.22222222,12.22222222
23,11.24444444,11.24444444
0,11.20555556,11.20555556
1,11.18333333,11.18333333
2,10.72222222,10.72222222
3,10.65,10.65
4,10.11666667,10.11666667
5,10.2,10.2
6,10.13888889,10.13888889
7,10.11666667,10.11666667
8,10.14444444,10.14444444
9,10.09444444,10.09444444
10,11.16111111,11.16111111
11,12.1,12.1
12,12.85,12.85
13,13.93888889,13.93888889
14,13.86111111,13.86111111
15,12.96666667,12.96666667
16,12.94444444,12.94444444
17,12.87777778,12.87777778
18,12.87222222,12.87222222
19,12.29444444,12.29444444
20,12.28333333,12.28333333
21,12.75555556,12.75555556
22,12.75555556,12.75555556
23,12.12222222,12.12222222
0,20.48888889,20.48888889
1,20.9,20.9
2,19.9,19.9
3,18.74444444,18.74444444
4,17.63333333,17.63333333
5,16.91111111,16.91111111
6,17.10555556,17.10555556
7,17.71111111,17.71111111
8,19.82222222,19.82222222
9,22.04444444,22.04444444
10,23.75,23.75
11,26.03333333,26.03333333
12,28.03888889,27.71111111
13,28.71111111,28.81666667
14,29.84444444,29.92777778
15,29.97777778,29.92777778
16,30.02222222,29.97222222
17,29.95555556,30.03888889
18,29.02777778,28.83888889
19,28.01111111,27.6
20,24.10555556,24.10555556
21,23.75,23.75
22,23.67777778,23.67777778
23,22.20555556,22.20555556
0,11.64444444,11.64444444
1,11.08333333,11.08333333
2,10.63333333,10.63333333
3,10.55555556,10.55555556
4,10.6,10.6
5,10.59444444,10.59444444
6,10.05,10.05
7,10.02777778,10.02777778
8,10.91111111,10.91111111
9,12.68888889,12.68888889
10,12.29444444,12.29444444
11,12.95,12.95
12,13.93888889,13.93888889
13,15.05,15.05
14,16.88333333,16.88333333
15,17.15,17.15
16,17.08333333,17.08333333
17,15.93333333,15.93333333
18,14.85555556,14.85555556
19,13.65555556,13.65555556
20,13.53888889,13.53888889
21,12.06111111,12.06111111
22,11.01666667,11.01666667
23,7.783333333,9.672222222
0,21.50555556,21.50555556
1,21.41666667,21.41666667
2,21.46666667,21.46666667
3,19.93888889,19.93888889
4,20.32777778,20.32777778
5,19.86111111,19.86111111
6,18.82777778,18.82777778
7,19.88888889,19.88888889
8,23.43888889,23.43888889
9,22.52777778,22.52777778
10,22.61666667,22.61666667
11,23.81666667,23.81666667
12,23.72777778,23.72777778
13,23.77222222,23.77222222
14,24.20555556,24.20555556
15,26.02222222,26.02222222
16,26.06666667,26.06666667
17,26.06666667,26.06666667
18,24.95,24.95
19,22.75555556,22.75555556
20,22.25555556,22.25555556
21,19.95,19.95
22,19.95555556,19.95555556
23,19.61666667,19.61666667
0,19.32777778,19.32777778
1,19.35555556,19.35555556
2,19.36666667,19.36666667
3,18.77222222,18.77222222
4,18.28333333,18.28333333
5,18.66666667,18.66666667
6,17.65555556,17.65555556
7,18.65555556,18.65555556
8,17.79444444,17.79444444
9,17.61666667,17.61666667
10,17.59444444,17.59444444
11,17.66666667,17.66666667
12,17.73333333,17.73333333
13,18.79444444,18.79444444
14,19.85555556,19.85555556
15,19.81666667,19.81666667
16,19.81666667,19.81666667
17,19.13333333,19.13333333
18,18.79444444,18.79444444
19,17.73333333,17.73333333
20,17.86666667,17.86666667
21,17.2,17.2
22,17.2,17.2
23,17.16666667,17.16666667
0,16.6,16.6
1,16.6,16.6
2,16.07777778,16.07777778
3,15.48888889,15.48888889
4,14.93333333,14.93333333
5,14.01666667,14.01666667
6,13.86666667,13.86666667
7,13.86666667,13.86666667
8,15.71111111,15.71111111
9,17.15555556,17.15555556
10,17.75555556,17.75555556
11,19.68888889,19.68888889
12,20.95,20.95
13,19.95555556,19.95555556
14,21.80555556,21.80555556
15,22.06666667,22.06666667
16,21.13333333,21.13333333
17,19.83333333,19.83333333
18,18.64444444,18.64444444
19,17.02222222,17.02222222
20,16.83333333,16.83333333
21,14.90555556,14.90555556
22,14.86111111,14.86111111
23,13.24444444,13.24444444
0,12.17777778,12.17777778
1,10.60555556,10.60555556
2,8.25,9.75
3,6.527777778,8.438888889
4,6.438888889,8.316666667
5,7.277777778,8.116666667
6,5.85,7.85
7,8.883333333,9.966666667
8,13.49444444,13.49444444
9,16.04444444,16.04444444
10,17.68888889,17.68888889
11,18.65,18.65
12,19.88333333,19.88333333
13,20.97222222,20.97222222
14,20.72777778,20.72777778
15,20.92222222,20.92222222
16,19.92777778,19.92777778
17,19.85555556,19.85555556
18,17.84444444,17.84444444
19,16.13333333,16.13333333
20,12.74444444,12.74444444
21,11.20555556,11.20555556
22,10.64444444,10.64444444
23,10.82222222,10.82222222
0,10.13888889,10.13888889
1,8.016666667,9.65
2,10.6,10.6
3,9.361111111,10
4,7.8,7.8
5,7.677777778,7.677777778
6,7.288888889,7.288888889
7,9.611111111,9.888888889
8,12.46111111,12.46111111
9,14.93333333,14.93333333
10,17.10555556,17.10555556
11,17.63888889,17.63888889
12,18.75,18.75
13,20.87777778,20.87777778
14,18.85555556,18.85555556
15,20.83333333,20.83333333
16,18.83888889,18.83888889
17,18.83333333,18.83333333
18,18.72222222,18.72222222
19,15,15
20,12.48888889,12.48888889
21,7.761111111,8.938888889
22,8.011111111,8.822222222
23,8.35,8.35
0,6.844444444,7.738888889
1,5.027777778,6.188888889
2,5.661111111,5.661111111
3,4.544444444,4.544444444
4,4.472222222,4.472222222
5,6.6,6.6
6,5.955555556,5.955555556
7,7.022222222,7.022222222
8,11.75555556,11.75555556
9,15.81111111,15.81111111
10,17.61666667,17.61666667
11,18.83888889,18.83888889
12,18.83888889,18.83888889
13,19.97777778,19.97777778
14,21.03333333,21.03333333
15,22.01111111,22.01111111
16,21.06111111,21.06111111
17,21.05555556,21.05555556
18,19.97222222,19.97222222
19,16.01111111,16.01111111
20,13.06111111,13.06111111
21,11.16111111,11.16111111
22,10.58333333,10.58333333
23,10.85,10.85
0,11.80555556,11.80555556
1,11.80555556,11.80555556
2,11.44444444,11.44444444
3,10.71666667,10.71666667
4,10.23333333,10.23333333
5,11,11
6,11.41666667,11.41666667
7,12.36666667,12.36666667
8,13.06111111,13.06111111
9,14.07777778,14.07777778
10,16.21111111,16.21111111
11,17.85,17.85
12,19.83888889,19.83888889
13,23.7,23.7
14,22.57222222,22.57222222
15,22.75555556,22.75555556
16,22.82222222,22.82222222
17,22.72777778,22.72777778
18,22.1,22.1
19,19.88333333,19.88333333
20,17.18888889,17.18888889
21,14.92777778,14.92777778
22,13.67777778,13.67777778
23,10.36666667,10.36666667
0,7.927777778,9.927777778
1,6.95,9.4
2,7.116666667,9.388888889
3,7.255555556,9.25
4,6.966666667,8.75
5,6.011111111,7.883333333
6,6.338888889,7.733333333
7,6.072222222,7.761111111
8,6.85,8.8
9,6.433333333,8.866666667
10,7.633333333,9.977777778
11,11.03333333,11.03333333
12,11.16111111,11.16111111
13,12.2,12.2
14,12.32222222,12.32222222
15,12.75555556,12.75555556
16,12.75555556,12.75555556
17,12.77777778,12.77777778
18,12.75555556,12.75555556
19,12.22222222,12.22222222
20,12.11111111,12.11111111
21,12.12777778,12.12777778
22,11.55,11.55
23,10.61666667,10.61666667
0,7.672222222,10
1,10.48888889,10.48888889
2,10.36111111,10.36111111
3,7.938888889,9.905555556
4,8.311111111,9.883333333
5,7.372222222,9.361111111
6,7.65,9.822222222
7,7.833333333,9.822222222
8,7.866666667,9.805555556
9,7.772222222,9.933333333
10,11.01666667,11.01666667
11,12.13888889,12.13888889
12,13.79444444,13.79444444
13,14.95,14.95
14,16.05,16.05
15,16.17777778,16.17777778
16,17.26666667,17.26666667
17,17.26111111,17.26111111
18,17.26666667,17.26666667
19,15.06666667,15.06666667
20,12.56111111,12.56111111
21,11.11666667,11.11666667
22,8.877777778,9.883333333
23,8.955555556,8.955555556
0,8.2,8.2
1,7.238888889,8.083333333
2,7.261111111,7.261111111
3,5.511111111,5.511111111
4,4.888888889,4.888888889
5,4.427777778,4.427777778
6,3.911111111,3.911111111
7,7.622222222,7.622222222
8,11.04444444,11.04444444
9,14.88888889,14.88888889
10,17.73333333,17.73333333
11,18.88888889,18.88888889
12,20.04444444,20.04444444
13,22.12777778,22.12777778
14,22.6,22.6
15,22.8,22.8
16,22.82222222,22.82222222
17,22.87777778,22.87777778
18,21.22222222,21.22222222
19,18.92777778,18.92777778
20,16.5,16.5
21,13.92777778,13.92777778
22,13.23888889,13.23888889
23,11.48333333,11.48333333
0,10.08888889,10.08888889
1,9.927777778,9.927777778
2,8.027777778,8.877777778
3,9.288888889,9.288888889
4,7.411111111,8.222222222
5,7.922222222,7.922222222
6,7.183333333,7.183333333
7,6.238888889,7.805555556
8,12.57777778,12.57777778
9,16.06111111,16.06111111
10,18.77222222,18.77222222
11,20.78333333,20.78333333
12,22.10555556,22.10555556
13,22.15,22.15
14,22.72222222,22.72222222
15,23.79444444,23.79444444
16,23.83888889,23.83888889
17,22.73333333,22.73333333
18,21.22777778,21.22777778
19,20,20
20,17.9,17.9
21,17.08333333,17.08333333
22,15.97222222,15.97222222
23,15.55555556,15.55555556
0,14.26111111,14.26111111
1,13.67777778,13.67777778
2,12.8,12.8
3,10.77222222,10.77222222
4,12.18333333,12.18333333
5,13.30555556,13.30555556
6,12.15,12.15
7,12.61666667,12.61666667
8,13.74444444,13.74444444
9,16.04444444,16.04444444
10,17.10555556,17.10555556
11,17.73888889,17.73888889
12,19.28333333,19.28333333
13,18.91111111,18.91111111
14,19.82777778,19.82777778
15,19.81111111,19.81111111
16,18.72222222,18.72222222
17,17.3,17.3
18,15.93333333,15.93333333
19,14.91111111,14.91111111
20,14.06111111,14.06111111
21,13.84444444,13.84444444
22,13.79444444,13.79444444
23,13.72222222,13.72222222
0,13.21666667,13.21666667
1,12.63888889,12.63888889
2,11.85555556,11.85555556
3,10.95,10.95
4,7.511111111,9.861111111
5,6.555555556,8.8
6,4.472222222,7.133333333
7,6.338888889,8.688888889
8,11.00555556,11.00555556
9,12.8,12.8
10,14.95,14.95
11,16.96666667,16.96666667
12,17.28888889,17.28888889
13,17.84444444,17.84444444
14,18.81111111,18.81111111
15,20.01666667,20.01666667
16,20.02222222,20.02222222
17,19.86666667,19.86666667
18,18.95555556,18.95555556
19,17.28888889,17.28888889
20,14.35,14.35
21,13.91666667,13.91666667
22,13.35555556,13.35555556
23,11.80555556,11.80555556
0,11.58333333,11.58333333
1,10.51666667,10.51666667
2,7.7,9.527777778
3,5.883333333,7.827777778
4,5.8,7.783333333
5,5.633333333,7.472222222
6,5.094444444,7.155555556
7,8.605555556,9.922222222
8,13.67777778,13.67777778
9,17.78333333,17.78333333
10,21.01666667,21.01666667
11,22.49444444,22.49444444
12,23.79444444,23.79444444
13,23.88888889,23.88888889
14,24.98333333,24.98333333
15,25,25
16,26.06111111,26.06111111
17,25.92222222,25.92222222
18,24.97222222,24.97222222
19,22.82222222,22.82222222
20,19.37222222,19.37222222
21,17.89444444,17.89444444
22,15.69444444,15.69444444
23,15.39444444,15.39444444
0,14.13888889,14.13888889
1,14.12222222,14.12222222
2,13.18888889,13.18888889
3,11.71111111,11.71111111
4,11.6,11.6
5,10.63888889,10.63888889
6,10.05,10.05
7,12.75555556,12.75555556
8,15.01111111,15.01111111
9,17.16111111,17.16111111
10,18.95,18.95
11,21.13333333,21.13333333
12,22.73333333,22.73333333
13,25.92222222,25.92222222
14,26.17777778,26.78888889
15,25.81111111,25.81111111
16,24.95,24.95
17,24,24
18,22.22222222,22.22222222
19,20.11666667,20.11666667
20,19.11666667,19.11666667
21,17.78333333,17.78333333
22,17.33888889,17.33888889
23,17.28333333,17.28333333
0,15.93333333,15.93333333
1,16.17222222,16.17222222
2,14.51666667,14.51666667
3,14.27222222,14.27222222
4,11.58333333,11.58333333
5,11.63333333,11.63333333
6,10.97777778,10.97777778
7,12.05,12.05
8,15.87222222,15.87222222
9,20.7,20.7
10,21.87777778,21.87777778
11,22.59444444,22.59444444
12,23.15,23.15
13,24.74444444,24.74444444
14,23.83333333,23.83333333
15,22.72777778,22.72777778
16,22.67777778,22.67777778
17,22.12222222,22.12222222
18,20.9,20.9
19,18.76666667,18.76666667
20,17.89444444,17.89444444
21,17.52222222,17.52222222
22,16.98888889,16.98888889
23,16.98333333,16.98333333
0,15.34444444,15.34444444
1,14.79444444,14.79444444
2,13.84444444,13.84444444
3,12.56666667,12.56666667
4,12.55,12.55
5,11.16666667,11.16666667
6,7.622222222,9.905555556
7,8.2,9.977777778
8,11,11
9,11.04444444,11.04444444
10,12.15555556,12.15555556
11,12.76666667,12.76666667
12,13.8,13.8
13,12.76111111,12.76111111
14,12.91111111,12.91111111
15,13.87222222,13.87222222
16,13.93888889,13.93888889
17,13.92222222,13.92222222
18,13.8,13.8
19,12.22777778,12.22777778
20,11.17777778,11.17777778
21,11.20555556,11.20555556
22,11.64444444,11.64444444
23,11.45,11.45
0,5.655555556,8.977777778
1,4.933333333,8.377777778
2,4.283333333,7.783333333
3,4,7.683333333
4,2.338888889,6.616666667
5,2.877777778,6.055555556
6,3.061111111,6.066666667
7,4.038888889,7.083333333
8,3.872222222,7.127777778
9,4.627777778,7.8
10,5.038888889,8.472222222
11,12.07222222,12.07222222
12,13.83888889,13.83888889
13,14.95,14.95
14,15.04444444,15.04444444
15,15.06666667,15.06666667
16,16.06111111,16.06111111
17,15.62222222,15.62222222
18,14.95,14.95
19,13.74444444,13.74444444
20,10.13333333,10.13333333
21,8.611111111,9.9
22,7.038888889,8.811111111
23,6.427777778,8.116666667
0,7.327777778,9.977777778
1,6.822222222,9.305555556
2,5.172222222,7.916666667
3,4.127777778,7.127777778
4,3.683333333,7.055555556
5,4.783333333,7.544444444
6,4.95,7.455555556
7,4.222222222,7.055555556
8,7.533333333,9.838888889
9,12.17777778,12.17777778
10,12.82777778,12.82777778
11,14.70555556,14.70555556
12,14.97777778,14.97777778
13,16.08888889,16.08888889
14,14.99444444,14.99444444
15,16.08888889,16.08888889
16,16.18333333,16.18333333
17,16.11111111,16.11111111
18,15.02222222,15.02222222
19,12.84444444,12.84444444
20,11.20555556,11.20555556
21,5.494444444,7.916666667
22,5.361111111,7.8
23,4.15,6.35
0,3.083333333,5.427777778
1,3.85,5.216666667
2,2.444444444,4.788888889
3,3.644444444,3.644444444
4,3.016666667,3.016666667
5,1.005555556,2.733333333
6,1.977777778,1.977777778
7,4.738888889,4.738888889
8,6,7.677777778
9,11.11666667,11.11666667
10,12.87222222,12.87222222
11,14.96666667,14.96666667
12,16.11111111,16.11111111
13,17.22222222,17.22222222
14,17.71666667,17.71666667
15,17.82222222,17.82222222
16,17.86666667,17.86666667
17,17.89444444,17.89444444
18,17.8,17.8
19,16.13333333,16.13333333
20,12.86666667,12.86666667
21,10.95555556,10.95555556
22,10.28333333,10.28333333
23,7.927777778,8.694444444
0,6.2,8.088888889
1,5.988888889,7
2,4.655555556,6.655555556
3,4.777777778,5.955555556
4,3.944444444,5.305555556
5,2.25,3.75
6,1.8,3.755555556
7,5.644444444,7.044444444
8,8.483333333,9.955555556
9,13.89444444,13.89444444
10,17.17777778,17.17777778
11,18.7,18.7
12,20.02222222,20.02222222
13,21.15555556,21.15555556
14,22.17777778,22.17777778
15,22.8,22.8
16,22.73333333,22.73333333
17,21.28888889,21.28888889
18,20.07222222,20.07222222
19,18.91111111,18.91111111
20,16.37222222,16.37222222
21,13.84444444,13.84444444
22,13.25,13.25
23,11.25,11.25
0,10.37777778,10.37777778
1,9.266666667,9.266666667
2,9.061111111,9.061111111
3,7.6,7.6
4,6.561111111,6.561111111
5,6.838888889,6.838888889
6,5.933333333,5.933333333
7,8.616666667,9.666666667
8,12.13888889,12.13888889
9,13.46666667,13.46666667
10,17.72222222,17.72222222
11,20.01111111,20.01111111
12,21.03888889,21.03888889
13,22.15,22.15
14,22.72777778,22.72777778
15,23.72777778,23.72777778
16,22.77777778,22.77777778
17,22.15,22.15
18,20.01666667,20.01666667
19,18.74444444,18.74444444
20,16.37777778,16.37777778
21,15.92222222,15.92222222
22,14.9,14.9
23,13.43333333,13.43333333
0,12.8,12.8
1,13.79444444,13.79444444
2,12.33333333,12.33333333
3,12.15,12.15
4,12.12777778,12.12777778
5,12.17222222,12.17222222
6,12.06111111,12.06111111
7,12.08333333,12.08333333
8,12.11666667,12.11666667
9,11.92777778,11.92777778
10,10.78888889,10.78888889
11,5.183333333,8.983333333
12,3.561111111,7.777777778
13,3.455555556,7.777777778
14,4.927777778,8.872222222
15,4.944444444,8.888888889
16,5.194444444,8.838888889
17,3.9,7.927777778
18,3,7.311111111
19,3.188888889,7.266666667
20,3.538888889,7.083333333
21,3.755555556,7.172222222
22,3.488888889,6.644444444
23,2.577777778,6.111111111
0,2.461111111,6.083333333
1,1.783333333,5.577777778
2,1.938888889,5.572222222
3,2.627777778,5.577777778
4,2.155555556,5.555555556
5,2.65,5.455555556
6,2.205555556,5.022222222
7,3.188888889,6.038888889
8,3.027777778,5.994444444
9,2.761111111,6.088888889
10,4.088888889,7.155555556
11,3.388888889,6.888888889
12,3.633333333,7.066666667
13,1.827777778,6.016666667
14,2.116666667,6.111111111
15,1.961111111,6.205555556
16,3.255555556,7.244444444
17,3.577777778,7.2
18,4.95,7.822222222
19,4.7,7.266666667
20,4.438888889,6.088888889
21,4.95,4.95
22,2.894444444,4.372222222
23,1.233333333,3.755555556
0,0.927777778,2.705555556
1,0.227777778,2.061111111
2,0.105555556,2.955555556
3,0.083333333,3.033333333
